id,title,release_date,popularity,vote_average,vote_count
628914,Queenpins,2021-08-26,29.037,6.515,409
146015,The Double,2014-04-03,18.278,6.5,965
1086747,The Watchers,2024-06-06,177.338,6.506,776
400650,Mary Poppins Returns,2018-12-13,29.113,6.514,3267
18898,Looking for Eric,2009-05-27,14.805,6.514,328
13053,Bolt,2008-11-21,76.468,6.514,5940
11899,The Muppets Take Manhattan,1984-06-27,18.148,6.5,364
5353,The Hunting Party,2007-09-03,11.18,6.514,312
526051,Look Away,2018-10-12,23.265,6.512,855
309299,Experimenter,2015-10-16,12.717,6.5,449
10527,Madagascar: Escape 2 Africa,2008-10-30,64.249,6.512,6778
594718,Sputnik,2020-09-08,17.424,6.5,726
575446,New Order,2020-10-22,19.705,6.512,326
340176,Tag,2015-05-11,14.21,6.512,334
287689,7 Days in Hell,2015-07-11,17.252,6.512,374
18129,The Grifters,1990-08-08,14.534,6.512,380
601470,The Eyes of Tammy Faye,2021-09-17,12.589,6.511,581
172385,Rio 2,2014-03-19,45.006,6.511,3429
160139,Night Train to Lisbon,2013-03-07,12.366,6.5,392
10330,Freaky Friday,2003-08-05,53.272,6.511,3729
773655,Death to 2020,2020-12-27,10.021,6.51,718
615952,Armageddon Time,2022-10-28,13.82,6.51,403
261023,Black Mass,2015-09-17,22.58,6.51,3291
102382,The Amazing Spider-Man 2,2014-04-16,77.407,6.51,13043
68724,Elysium,2013-08-07,39.453,6.51,8694
10991,Pokémon 3: The Movie,2000-07-08,23.743,6.51,616
74,War of the Worlds,2005-06-28,48.509,6.51,8239
739405,Operation Fortune: Ruse de Guerre,2023-01-04,44.427,6.509,1457
531438,Holiday in the Wild,2019-11-06,13.462,6.509,521
1022690,Ricky Stanicky,2024-02-21,69.677,6.508,528
752623,The Lost City,2022-03-24,48.693,6.508,3511
248774,Obvious Child,2014-06-06,10.439,6.508,418
581859,Da 5 Bloods,2020-06-12,12.816,6.507,1049
22897,It's Complicated,2009-12-23,21.374,6.507,1369
20943,The Ugly Truth,2009-07-24,37.015,6.5,3467
11808,U.S. Marshals,1998-03-06,27.429,6.507,1563
475303,A Rainy Day in New York,2019-07-26,1.444,6.5,2200
444539,The Bookshop,2017-11-10,11.956,6.506,421
51991,Romantics Anonymous,2010-12-22,7.859,6.506,522
11400,The New World,2005-12-25,16.776,6.5,1119
584,2 Fast 2 Furious,2003-06-05,7.899,6.507,7325
615656,Meg 2: The Trench,2023-08-02,105.386,6.505,3307
273271,Time Lapse,2014-05-24,21.307,6.505,1207
43947,I Spit on Your Grave,2010-06-17,37.376,6.505,2223
24122,The Rebound,2009-09-16,29.602,6.5,877
193,Star Trek: Generations,1994-11-18,18.033,6.505,1304
10894,May,2003-04-11,9.718,6.504,598
10782,Basic,2003-04-18,17.332,6.504,1010
96,Beverly Hills Cop II,1987-05-18,38.224,6.5,2470
381890,The Mermaid,2016-02-08,26.483,6.503,394
296271,The Devil Conspiracy,2023-01-13,28.022,6.503,355
205022,Chennai Express,2013-08-08,31.376,6.503,322
39100,Dragon Ball Z: The World's Strongest,1990-03-10,29.822,6.503,477
14249,Revenge,1990-02-16,30.654,6.503,434
800939,Ticket to Paradise,2022-09-08,26.098,6.5,1154
489326,Mortal,2020-02-28,11.789,6.502,461
453755,Arctic,2018-11-21,19.254,6.502,1180
400157,Wonder Park,2019-03-13,28.243,6.502,686
376659,Bad Moms,2016-07-28,28.486,6.5,4026
10656,Subway,1985-04-10,14.785,6.5,436
10622,Mr. Nice Guy,1997-01-31,23.164,6.502,649
8346,My Big Fat Greek Wedding,2002-04-19,18.849,6.502,2083
270343,Love at First Fight,2014-08-20,11.313,6.501,430
157847,Joe,2014-04-11,25.551,6.501,909
785398,EO,2022-09-30,13.333,6.5,312
667739,The Man from Toronto,2022-12-23,22.119,6.504,354
616747,Haunted Mansion,2023-07-26,34.096,6.5,1001
101669,Mother's Day,2010-09-23,12.115,6.5,407
14854,Lone Wolf McQuade,1983-04-15,30.167,6.5,354
9870,Forgetting Sarah Marshall,2008-04-17,22.752,6.501,3306
253,Live and Let Die,1973-06-27,33.895,6.5,1989
897087,Freelance,2023-10-05,90.646,6.498,923
477018,The Translators,2019-12-20,14.516,6.499,476
11001,Blue Streak,1999-09-17,30.37,6.499,1449
10866,Joy Ride,2001-10-05,21.561,6.499,1154
10347,Dobermann,1997-06-18,15.836,6.5,493
302,Swimming Pool,2003-05-21,16.555,6.5,680
568620,Snake Eyes: G.I. Joe Origins,2021-07-22,47.672,6.5,1510
553604,Honest Thief,2020-09-03,20.092,6.498,1696
227700,Anna,2013-10-13,19.499,6.498,632
12610,Osmosis Jones,2001-08-10,22.446,6.498,996
10631,All of Me,1984-09-21,11.884,6.5,330
9779,The Sisterhood of the Traveling Pants,2005-06-01,16.377,6.5,1268
274862,The Lego Ninjago Movie,2017-09-21,29.821,6.5,1026
229297,Magic in the Moonlight,2014-07-25,17.815,6.497,2047
30943,The Deep End of the Ocean,1999-03-12,24.863,6.497,444
9615,The Fast and the Furious: Tokyo Drift,2006-06-03,14.902,6.497,6769
7442,Sleeping with the Enemy,1991-01-13,25.867,6.494,1047
30689,Four Flies on Grey Velvet,1971-12-17,10.789,6.5,365
14510,From Beyond,1986-10-24,27.388,6.496,541
9350,Cliffhanger,1993-05-28,32.544,6.497,2322
1710,Copycat,1995-10-27,25.562,6.49,930
417384,Scary Stories to Tell in the Dark,2019-08-08,25.712,6.495,2599
392207,The Invisible Guardian,2017-03-03,11.078,6.5,663
18032,The Secret of Moonacre,2009-02-06,26.709,6.503,438
14684,School Ties,1992-09-18,23.505,6.495,379
791155,Secret Headquarters,2022-08-12,25.612,6.5,349
575100,When Mom Is Away,2019-02-07,6.489,6.494,471
401469,Widows,2018-11-06,27.266,6.494,2264
121826,Quartet,2012-12-26,10.092,6.494,355
47760,Restless,2011-09-16,9.47,6.494,395
10466,The Money Pit,1986-03-26,18.452,6.494,1096
7442,Sleeping with the Enemy,1991-01-13,25.867,6.494,1047
467482,A Man in a Hurry,2018-11-07,7.698,6.5,305
33689,It Takes Two,1995-11-17,18.626,6.493,868
72197,The Pirates! In an Adventure with Scientists!,2012-03-12,15.543,6.5,1073
16523,Where the Wild Things Are,2009-10-16,33.449,6.492,1796
807356,Watcher,2022-06-03,37.156,6.491,869
747188,Asteroid City,2023-06-08,35.471,6.5,1778
301804,Before I Wake,2016-04-07,21.125,6.5,1813
16690,Return to Never Land,2002-02-14,37.573,6.491,2291
4233,Scream 2,1997-12-12,43.263,6.5,4057
574982,The Blackout,2019-11-21,13.513,6.5,458
341174,Fifty Shades Darker,2017-02-08,57.016,6.49,7542
73723,The Lorax,2012-03-01,78.094,6.49,3485
63492,What's Your Number?,2011-09-30,24.281,6.49,2299
11559,Tideland,2005-09-09,7.975,6.5,539
1551,Flatliners,1990-08-10,36.075,6.49,1514
341174,Fifty Shades Darker,2017-02-08,57.016,6.49,7542
204922,Before I Go to Sleep,2014-09-03,29.094,6.489,1964
60175,The Under-Gifted,1980-04-30,13.406,6.489,442
11543,Kingpin,1996-07-04,26.218,6.5,845
10449,When a Man Loves a Woman,1994-04-29,19.998,6.489,329
9535,Analyze This,1999-03-05,21.337,6.489,1835
375012,Under the Shadow,2016-09-30,11.146,6.488,650
335051,God Willing,2015-04-09,8.126,6.488,594
8954,Reservation Road,2007-09-13,10.453,6.488,369
535,Flashdance,1983-04-14,34.375,6.49,1434
407436,Mowgli: Legend of the Jungle,2018-11-25,28.094,6.487,2446
13680,The Game Plan,2007-09-28,37.891,6.5,1999
13665,Arthur,1981-07-17,25.467,6.487,416
13573,The United States of Leland,2003-05-15,21.082,6.486,309
11827,Heavy Metal,1981-08-07,23.775,6.488,684
3536,U-571,2000-04-20,18.77,6.5,1195
203793,Stalingrad,2013-10-09,0.868,6.486,346
75674,Act of Valor,2012-02-24,27.362,6.5,1109
72387,Safe,2012-04-16,38.604,6.486,2405
11395,The Santa Clause,1994-11-11,20.906,6.485,2005
10684,Courage Under Fire,1996-07-04,20.036,6.484,895
7516,Smokin' Aces,2006-12-09,25.68,6.485,1609
723072,Host,2020-12-04,31.139,6.484,899
398929,Alibi.com,2017-02-15,19.485,6.483,1651
12689,"Angus, Thongs and Perfect Snogging",2008-07-25,23.635,6.5,787
396940,Super Dark Times,2017-09-29,10.821,6.483,600
359246,Hell House LLC,2015-10-16,32.311,6.483,423
104859,Mac & Devin Go to High School,2012-07-03,17.031,6.483,412
82520,Return,2011-02-10,12.709,6.483,3211
45243,The Hangover Part II,2011-05-25,45.749,6.482,10313
20526,TRON: Legacy,2010-12-14,48.57,6.483,7039
10326,Forever Young,1992-12-16,12.579,6.483,876
6,Judgment Night,1993-10-15,7.802,6.483,329
297608,The Taking of Deborah Logan,2014-10-21,23.535,6.482,1183
845111,The Three Musketeers: Milady,2023-12-13,105.343,6.5,527
492282,Like a Cat on a Highway,2017-12-28,10.547,6.5,888
38363,Fair Game,2010-05-20,17.667,6.481,755
12222,Horton Hears a Who!,2008-03-03,41.768,6.481,3211
788929,Lamb,2021-08-12,22.212,6.5,845
16617,Mindhunters,2004-05-07,20.786,6.48,1152
12600,Pokémon 4Ever,2001-07-06,35.86,6.48,406
12242,Mulan II,2004-11-03,40.924,6.482,2303
9522,Wedding Crashers,2005-07-13,33.316,6.48,4269
5174,Rush Hour 3,2007-08-08,61.349,6.48,3224
1907,The Beach,2000-02-03,23.581,6.479,4288
540901,Hustlers,2019-09-12,29.556,6.478,2890
369230,Them Who?,2015-11-19,7.988,6.5,416
15373,Role Models,2008-11-07,26.038,6.478,1850
673174,Offering to the Storm,2020-07-24,14.834,6.477,303
654028,The Christmas Chronicles: Part Two,2020-11-18,21.495,6.5,997
300155,A Royal Night Out,2015-05-14,10.178,6.477,303
199575,These Final Hours,2014-07-31,12.15,6.477,545
9772,Air Force One,1997-07-25,26.622,6.5,2887
38842,Middle Men,2009-05-17,11.836,6.5,310
11980,The Prophecy,1995-08-05,18.924,6.476,483
529962,The Perfection,2018-09-20,15.488,6.475,1316
464446,Return,2015-07-04,8.907,6.475,474
391710,A Futile and Stupid Gesture,2018-01-24,9.058,6.475,320
58235,Confessions of a Brazilian Call Girl,2011-02-25,15.739,6.475,471
36593,Naked Gun 33⅓: The Final Insult,1994-03-18,24.997,6.475,2014
9843,Big Nothing,2006-12-01,12.54,6.476,413
152,Star Trek: The Motion Picture,1979-12-07,44.775,6.5,1695
961484,Last Seen Alive,2022-05-12,33.449,6.474,915
603119,The Silencing,2020-07-18,19.4,6.474,665
266285,The Salvation,2014-05-22,18.907,6.474,836
243684,"Men, Women & Children",2014-10-17,18.702,6.474,857
39101,Dragon Ball Z: The Tree of Might,1990-06-07,40.722,6.475,550
13027,Eagle Eye,2008-09-25,50.77,6.5,2790
9691,Assassins,1995-10-06,21.714,6.5,1520
8279,Paris,2008-02-20,15.38,6.5,325
400,Things to Do in Denver When You're Dead,1995-12-01,25.877,6.474,364
536115,Godzilla: The Planet Eater,2018-11-09,24.91,6.5,333
10806,In & Out,1997-09-10,16.167,6.473,678
333385,Mr. Right,2016-02-29,23.9,6.5,1311
157849,A Most Wanted Man,2014-07-25,24.835,6.5,1324
59961,Safe House,2012-02-08,22.404,6.472,3509
34016,She's Out of My League,2010-03-11,26.674,6.472,2084
8012,Get Shorty,1995-10-20,17.812,6.471,1021
184314,Young & Beautiful,2013-08-21,27.577,6.471,1207
20048,Confessions of a Shopaholic,2009-02-05,40.195,6.471,2570
639798,32 Malasana Street,2020-01-17,12.778,6.47,643
460793,Olaf's Frozen Adventure,2017-10-27,24.899,6.472,1408
446791,All the Money in the World,2017-12-21,20.731,6.47,2224
324852,Despicable Me 3,2017-06-15,68.26,6.469,7036
9032,Big Daddy,1999-06-25,29.229,6.471,3191
852096,We Have a Ghost,2023-02-24,20.268,6.5,572
605116,Project Power,2020-08-14,25.181,6.469,2794
252838,The Wedding Ringer,2015-01-16,38.09,6.469,1556
14254,The Uninvited,2009-01-30,28.135,6.469,1463
10249,The Rocketeer,1991-06-21,16.493,6.469,918
8288,A Midsummer Night's Sex Comedy,1982-07-16,9.761,6.5,389
4141,Shoot 'Em Up,2007-07-26,20.84,6.469,1832
225728,Macbeth,2015-09-22,14.96,6.468,1420
59678,Attack the Block,2011-05-12,24.152,6.468,2012
41592,StreetDance 3D,2010-05-19,11.995,6.5,402
15602,Grumpier Old Men,1995-12-22,22.569,6.468,371
11333,Super Fuzz,1980-09-18,17.271,6.468,315
10279,Summer of Sam,1999-06-28,16.369,6.468,449
10279,Summer of Sam,1999-06-28,16.369,6.468,449
9353,Nacho Libre,2006-06-16,50.295,6.468,1574
6947,The Village,2004-07-30,32.594,6.468,4091
763148,Time Is Up,2021-09-09,16.864,6.467,646
280996,Mr. Holmes,2015-06-19,17.185,6.467,1825
115290,Blue Lagoon: The Awakening,2012-06-16,52.502,6.467,1392
22972,Green Zone,2010-03-11,23.198,6.5,2126
2133,The Perfect Storm,2000-06-29,33.763,6.467,2255
977506,The Crime Is Mine,2023-03-08,14.734,6.466,364
924482,The Ledge,2022-02-18,30.987,6.466,320
15301,Twilight Zone: The Movie,1983-06-24,32.988,6.5,699
622,The Ninth Gate,1999-08-25,22.908,6.466,2951
267192,Genius,2016-06-10,13.765,6.465,663
117251,White House Down,2013-06-27,45.965,6.5,4657
457232,Lamborghini: The Man Behind the Legend,2022-11-17,31.695,6.464,565
324670,Spectral,2016-12-09,25.092,6.464,1677
193893,Let's Be Cops,2014-08-13,44.322,6.464,2725
20726,Little Giants,1994-10-14,14.608,6.464,421
17710,Hey Arnold! The Movie,2002-06-28,9.955,6.5,346
10760,Sydney White,2007-09-21,22.839,6.464,1023
489245,The Kill Team,2019-10-17,15.636,6.462,380
396398,The Meyerowitz Stories,2017-10-13,15.128,6.462,1162
54318,The Water Horse,2007-12-25,29.931,6.5,1004
50620,The Twilight Saga: Breaking Dawn - Part 2,2012-11-13,70.77,6.462,8754
14462,The Manchurian Candidate,2004-07-30,31.032,6.462,1493
12182,Nick and Norah's Infinite Playlist,2008-10-03,16.919,6.5,1156
11846,Father of the Bride,1991-12-20,15.864,6.462,1325
474051,Calibre,2018-06-22,10.407,6.461,639
427641,Rampage,2018-04-11,58.303,6.461,6950
23963,Pontypool,2009-03-06,11.159,6.461,602
10390,For Love of the Game,1999-09-17,17.96,6.5,409
653598,Spree,2020-08-14,15.527,6.46,425
365620,Ferrari,2023-12-14,33.975,6.463,881
41446,Scream 4,2011-04-13,35.192,6.5,3622
20857,Hardball,2001-09-14,17.97,6.5,470
10859,Stakeout,1987-08-05,14.76,6.46,384
1281,Bean,1997-07-03,32.72,6.46,2357
429417,Ghost Stories,2018-01-20,15.505,6.459,1147
11229,Freeway,1996-08-23,15.071,6.5,357
5653,Luther,2003-10-29,22.692,6.5,302
5653,Luther,2003-10-29,22.692,6.5,302
625568,Unhinged,2020-07-16,22.854,6.458,2220
582883,Deerskin,2019-06-19,13.637,6.458,700
467938,Revenge,2018-02-07,34.131,6.458,1699
450001,Master Z: Ip Man Legacy,2018-12-20,23.926,6.458,522
441183,Light of My Life,2019-08-09,14.591,6.458,510
374617,Imperium,2016-08-19,15.821,6.458,1343
10021,The Secret of My Success,1987-04-10,15.293,6.458,610
810873,Single All the Way,2021-12-02,14.14,6.457,362
566454,The Mystery of Henri Pick,2019-03-06,10.05,6.457,439
543540,The Perfect Date,2019-04-12,17.348,6.457,3222
12085,Mad Money,2008-01-17,15.553,6.457,650
9593,Last Action Hero,1993-06-18,29.034,6.457,2656
9404,Police Story 4: First Strike,1996-02-10,24.718,6.457,469
8194,A Guide to Recognizing Your Saints,2006-09-29,9.138,6.5,300
452,The Idiots,1998-04-28,13.017,6.457,559
740985,Borat Subsequent Moviefilm,2020-10-23,39.595,6.456,2479
26285,Fantozzi Still Suffers,1983-12-22,12.186,6.456,451
21629,Stir Crazy,1980-12-12,16.086,6.456,425
708336,Return of the Tooth Fairy,2020-06-15,15.99,6.455,850
339397,Café Society,2016-05-11,16.688,6.5,2640
309304,Grandma,2015-06-04,7.612,6.455,352
79218,Ice Age: A Mammoth Christmas,2011-11-24,27.216,6.455,631
240832,Lucy,2014-07-25,57.3,6.454,15826
82654,Warm Bodies,2013-01-31,26.044,6.454,5983
11326,Tommy,1975-03-19,11.978,6.5,314
8224,8MM,1999-02-26,19.061,6.454,1952
520900,The Personal History of David Copperfield,2019-11-07,14.486,6.5,450
420634,Terrifier,2018-01-25,51.895,6.453,2017
159121,Paulette,2012-10-04,15.876,6.453,388
157547,Oculus,2013-09-08,46.849,6.5,2885
38542,The Disappearance of Alice Creed,2009-09-12,11.248,6.5,528
11047,Asterix the Gaul,1967-12-20,18.21,6.453,702
10159,The Rundown,2003-09-26,37.214,6.453,1937
9928,Robots,2005-03-10,54.196,6.453,4474
9422,A Civil Action,1998-12-25,16.789,6.453,426
9403,Private Parts,1997-03-07,17.603,6.453,331
9315,Flightplan,2005-09-22,22.483,6.453,2565
4421,G.I. Jane,1997-08-19,24.792,6.453,1634
10750,Toy Soldiers,1991-04-24,17.84,6.452,320
7300,One Fine Day,1996-12-20,15.366,6.452,638
3537,Fame,1980-05-16,15.397,6.5,446
621151,Spell,2020-10-30,13.479,6.451,379
157827,Louder Than Bombs,2015-10-01,15.533,6.5,319
15567,Stitch! The Movie,2003-08-26,24.803,6.451,687
14881,Joe Kidd,1972-07-19,22.381,6.5,356
10576,Psycho II,1983-06-03,19.196,6.451,622
9716,Everyone Says I Love You,1996-12-06,11.987,6.5,640
9618,Tango & Cash,1989-12-22,23.869,6.5,1874
729720,The Last Mercenary,2021-07-30,21.218,6.5,602
2107,L.A. Story,1991-02-08,12.091,6.5,324
457335,Guns Akimbo,2020-02-27,20.397,6.449,2246
119569,Marvel One-Shot: Item 47,2012-08-29,17.217,6.449,529
726209,Leave the World Behind,2023-11-22,57.184,6.449,2359
616037,Thor: Love and Thunder,2022-07-06,90.122,6.448,7400
376866,Jackie,2016-12-02,12.273,6.448,2273
295693,The Boss Baby,2017-03-23,19.204,6.448,6994
33365,The Night Before the Exams,2006-02-17,5.932,6.448,1037
27586,The Runaways,2010-03-19,10.654,6.448,773
3981,What Women Want,2000-12-15,29.329,6.448,3872
14442,Ella Enchanted,2004-04-09,36.511,6.447,1809
10569,Small Time Crooks,2000-05-19,10.69,6.447,667
2069,The Whole Nine Yards,2000-02-18,20.581,6.4,1833
610253,Halloween Kills,2021-10-14,34.303,6.4,2605
458897,Charlie's Angels,2019-11-14,35.504,6.446,2914
333484,The Magnificent Seven,2016-09-14,47.356,6.446,5818
329263,Suck Me Shakespeer 2,2015-09-10,6.854,6.4,931
303858,Money Monster,2016-05-12,22.187,6.446,2904
27346,Maniac,1980-05-10,12.138,6.4,420
15261,Bring It On: In It to Win It,2007-10-29,1.383,6.446,506
11359,The Indian in the Cupboard,1995-07-14,22.723,6.446,607
10288,Fido,2006-09-07,17.333,6.446,434
9681,Casanova,2005-12-25,14.501,6.446,864
2617,The Great Outdoors,1988-06-17,15.95,6.446,524
290859,Terminator: Dark Fate,2019-10-23,56.586,6.445,5000
258099,Just Before I Go,2015-04-24,10.282,6.445,318
10761,Made of Honor,2008-04-30,23.21,6.4,1629
2207,16 Blocks,2006-03-01,22.02,6.4,1902
991,The Man Who Fell to Earth,1976-03-18,19.864,6.445,510
395992,Life,2017-03-22,51.853,6.444,7214
2207,16 Blocks,2006-03-01,22.02,6.4,1902
991,The Man Who Fell to Earth,1976-03-18,19.864,6.445,510
985617,Reality,2023-06-02,17.765,6.444,357
395992,Life,2017-03-22,51.853,6.444,7214
320367,Return,2015-01-01,12.318,6.444,882
70006,Never Back Down 2: The Beatdown,2011-09-13,29.571,6.444,630
928,Gremlins 2: The New Batch,1990-06-15,26.708,6.444,2510
482,Shaft,1971-06-25,15.486,6.4,351
768520,A California Christmas,2020-12-14,8.364,6.443,323
425001,The War with Grandpa,2020-08-27,21.669,6.443,932
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010-12-02,81.535,6.443,5501
621587,Next Goal Wins,2023-11-16,19.068,6.442,408
435707,Skins,2017-06-09,11.824,6.442,516
109451,Cloudy with a Chance of Meatballs 2,2013-09-26,36.614,6.442,3126
84306,Liberal Arts,2012-09-14,13.803,6.442,523
18585,The Ramen Girl,2008-02-08,15.27,6.442,326
10529,Outlander,2008-04-24,34.919,6.442,1240
10471,Next Friday,2000-01-12,19.237,6.4,552
738646,Operation Christmas Drop,2020-11-05,12.375,6.441,537
723419,Mr. Harrigan's Phone,2022-10-05,17.047,6.441,800
14191,Aquamarine,2006-03-03,31.681,6.4,1473
13193,Saved!,2004-06-11,20.646,6.441,451
397,French Kiss,1995-05-05,15.421,6.441,708
985617,Reality,2023-06-02,17.765,6.444,357
433502,The Aftermath,2019-03-01,20.874,6.445,648
403605,Headshot,2016-09-24,13.852,6.44,428
334298,Monster Hunt,2015-07-16,15.825,6.4,325
200713,9 Month Stretch,2013-09-07,8.655,6.44,550
84355,Your Sister's Sister,2011-09-11,10.568,6.4,331
39874,My Bloody Valentine,1981-02-11,18.698,6.44,463
16899,Easy Virtue,2008-11-07,10.084,6.4,398
8512,Devil in a Blue Dress,1995-09-29,16.331,6.44,390
8208,The Man Who Knew Too Much,1934-12-01,20.653,6.4,384
723419,Mr. Harrigan's Phone,2022-10-05,17.047,6.441,800
575774,His House,2020-01-27,15.523,6.4,1057
553608,DJ Cinderella,2019-02-28,11.591,6.439,327
531454,Eurovision Song Contest: The Story of Fire Saga,2020-06-26,13.083,6.439,1386
346685,The Girl on the Train,2016-10-05,18.641,6.4,5625
173185,It Boy,2013-03-06,53.946,6.439,1416
12117,Instinct,1999-06-04,14.743,6.4,591
12117,Instinct,1999-06-04,14.743,6.4,591
9408,Surf's Up,2007-06-08,33.28,6.439,2444
200,Star Trek: Insurrection,1998-12-11,17.851,6.4,1181
292431,Love,2015-07-06,19.201,6.438,2420
171,The Party 2,1982-12-08,15.838,6.438,616
45202,The Housemaid,2010-05-13,18.658,6.4,302
39103,Dragon Ball Z: The Return of Cooler,1992-03-07,40.372,6.4,963
11564,Class of 1984,1982-08-20,14.764,6.437,339
682,The Man with the Golden Gun,1974-12-14,41.209,6.437,1987
397722,Thoroughbreds,2018-03-09,21.929,6.4,1124
9556,Darkman,1990-08-24,16.678,6.4,1333
6081,Revenge of the Pink Panther,1978-01-08,15.598,6.4,407
716258,Black Box,2020-10-06,17.73,6.435,525
670355,Return,2020-01-28,10.104,6.435,491
638974,Murder Mystery 2,2023-03-28,36.781,6.435,1650
575088,Baba Yaga: Terror of the Dark Forest,2020-02-27,26.387,6.435,336
